Building_ID,Floor,Zone,Room_ID,Day_Type,Season,Indoor_Temperature_C,Outdoor_Temperature_C,Humidity_Percent,CO2_ppm,Occupancy,HVAC_Status,HVAC_Mode,HVAC_Setpoint_C,Lighting_Level_Percent,Equipment_Load_kW,Solar_Radiation_Wm2,Wind_Speed_mps,Electricity_Price_per_kWh,Renewable_Generation_kWh,Energy_Consumption_kWh,Carbon_Emission_kgCO2,Comfort_Score,Predicted_Energy_kWh,Recommended_HVAC_Setpoint_C,Expected_Energy_Saving_Percent,AI_Action,Hour,Day,Month,Year,DayOfWeek,WeekOfYear,Quarter,IsWeekend
B1,5,Zone-3,Room-139,Weekday,Spring,23.16,32.0,57.2,436,0,ON,Cooling,24,10,4.86,0.0,0.5,0.1,0.0,47.99,39.35,94.3,47.23,25,12,Increase ventilation,23,21,5,2025,2,21,2,0
B1,1,Zone-4,Room-133,Weekday,Spring,23.91,32.08,59.7,600,10,ON,Cooling,24,60,7.19,0.0,2.03,0.1,0.0,60.21,49.37,97.6,61.26,24,8,Increase HVAC setpoint,0,22,5,2025,3,21,2,0
B1,3,Zone-5,Room-143,Weekday,Spring,23.72,28.62,43.5,500,6,ON,Cooling,24,60,6.01,0.0,2.59,0.1,0.0,49.17,40.32,97.3,47.3,25,12,Reduce ventilation,1,22,5,2025,3,21,2,0
B1,1,Zone-1,Room-137,Weekday,Spring,24.05,28.58,44.0,482,3,ON,Cooling,24,60,5.59,0.0,2.66,0.1,0.0,46.56,38.18,98.6,45.52,25,12,Reduce ventilation,2,22,5,2025,3,21,2,0
B1,2,Zone-1,Room-148,Weekday,Spring,23.02,26.09,62.1,409,0,OFF,Cooling,28,10,5.39,0.0,3.35,0.1,0.0,41.12,33.72,92.7,40.61,25,8,Maintain settings,3,22,5,2025,3,21,2,0
B1,2,Zone-3,Room-124,Weekday,Spring,23.43,24.15,45.6,437,0,OFF,Ventilation,28,10,4.84,0.0,4.35,0.1,0.0,37.95,31.12,96.3,39.85,25,8,Increase ventilation,4,22,5,2025,3,21,2,0
B1,4,Zone-4,Room-136,Weekday,Spring,24.05,22.88,55.1,539,8,ON,Ventilation,24,60,5.96,0.0,0.91,0.1,0.0,43.28,35.49,98.7,43.21,25,12,Decrease HVAC setpoint,5,22,5,2025,3,21,2,0
B1,5,Zone-3,Room-125,Weekday,Spring,23.82,21.68,46.3,489,3,ON,Ventilation,24,60,5.3,0.0,4.21,0.1,0.0,38.83,31.84,98.4,40.06,25,12,Decrease HVAC setpoint,6,22,5,2025,3,21,2,0
B1,2,Zone-8,Room-146,Weekday,Spring,24.05,21.74,60.8,441,0,OFF,Ventilation,28,10,5.05,207.1,4.04,0.1,0.52,35.79,29.35,97.6,33.98,25,8,Shift non-critical loads,7,22,5,2025,3,21,2,0
B1,4,Zone-4,Room-131,Weekday,Spring,25.06,22.17,58.4,1381,60,ON,Ventilation,24,90,15.7,400.0,3.39,0.1,1.0,91.15,74.74,66.6,91.02,24,8,Maintain settings,8,22,5,2025,3,21,2,0
B1,3,Zone-6,Room-103,Weekday,Spring,24.53,20.74,52.0,1142,45,ON,Ventilation,24,90,12.84,565.7,2.47,0.15,1.41,79.43,65.13,81.4,81.1,24,8,Decrease HVAC setpoint,9,22,5,2025,3,21,2,0
B1,3,Zone-1,Room-131,Weekday,Spring,24.23,21.23,45.5,1269,52,ON,Ventilation,24,90,13.9,692.8,4.52,0.15,1.73,86.41,70.86,76.6,84.53,24,8,Increase ventilation,10,22,5,2025,3,21,2,0
B1,2,Zone-3,Room-110,Weekday,Spring,25.27,23.43,55.9,1203,50,ON,Ventilation,24,90,14.0,772.7,4.62,0.15,1.93,85.86,70.41,74.1,87.75,24,8,Decrease HVAC setpoint,11,22,5,2025,3,21,2,0
B1,3,Zone-1,Room-126,Weekday,Spring,23.99,23.33,57.4,960,35,ON,Ventilation,24,90,11.61,800.0,2.36,0.15,2.0,71.34,58.5,91.2,72.44,24,8,Increase ventilation,12,22,5,2025,3,21,2,0
B1,1,Zone-4,Room-121,Weekday,Spring,25.4,26.5,50.1,1319,57,ON,Cooling,24,90,15.15,772.7,4.68,0.15,1.93,96.41,79.06,69.4,97.42,24,8,Increase HVAC setpoint,13,22,5,2025,3,21,2,0
B1,5,Zone-7,Room-110,Weekday,Spring,24.97,28.15,67.0,1192,48,ON,Cooling,24,90,14.11,692.8,3.51,0.15,1.73,88.02,72.18,73.9,88.43,24,8,Reduce ventilation,14,22,5,2025,3,21,2,0
B1,1,Zone-4,Room-143,Weekday,Spring,25.21,29.69,44.3,1335,57,ON,Cooling,24,90,15.43,565.7,3.32,0.15,1.41,99.57,81.65,68.5,100.56,24,8,Increase ventilation,15,22,5,2025,3,21,2,0
B1,4,Zone-1,Room-124,Weekday,Spring,24.42,30.71,57.9,1018,38,ON,Cooling,24,90,12.22,400.0,3.49,0.15,1.0,83.63,68.58,86.4,84.87,24,8,Decrease HVAC setpoint,16,22,5,2025,3,21,2,0
B1,1,Zone-8,Room-145,Weekday,Spring,25.25,33.53,65.1,1377,59,ON,Cooling,24,90,15.47,207.1,2.76,0.15,0.52,105.18,86.25,64.5,106.75,24,8,Reduce ventilation,17,22,5,2025,3,21,2,0
B1,5,Zone-8,Room-128,Weekday,Spring,24.1,34.75,43.6,406,0,ON,Cooling,24,10,5.29,0.0,2.25,0.18,0.0,53.26,43.67,98.2,54.96,25,12,Increase HVAC setpoint,18,22,5,2025,3,21,2,0
B1,5,Zone-3,Room-112,Weekday,Spring,23.98,33.59,63.3,611,13,ON,Cooling,24,60,7.67,0.0,1.83,0.18,0.0,65.94,54.07,97.2,64.39,24,8,Shift non-critical loads,19,22,5,2025,3,21,2,0
B1,3,Zone-5,Room-125,Weekday,Spring,23.29,34.57,48.7,461,3,ON,Cooling,24,60,6.01,0.0,0.5,0.18,0.0,57.68,47.3,96.2,57.57,25,12,Maintain settings,20,22,5,2025,3,21,2,0
B1,3,Zone-2,Room-117,Weekday,Spring,23.29,34.38,59.6,434,0,ON,Cooling,24,10,4.9,0.0,3.59,0.18,0.0,50.82,41.67,94.5,50.95,25,12,Increase ventilation,21,22,5,2025,3,21,2,0
B1,4,Zone-6,Room-140,Weekday,Spring,23.83,33.92,43.3,446,2,ON,Cooling,24,60,5.0,0.0,4.66,0.18,0.0,54.14,44.39,97.8,54.64,25,12,Reduce ventilation,22,22,5,2025,3,21,2,0
B1,2,Zone-5,Room-144,Weekday,Spring,24.22,33.3,57.5,627,13,ON,Cooling,24,60,7.7,0.0,1.35,0.1,0.0,62.77,51.47,97.4,64.56,24,8,Reduce ventilation,23,22,5,2025,3,21,2,0
B1,2,Zone-7,Room-104,Weekday,Spring,23.6,31.02,50.7,557,10,ON,Cooling,24,60,7.23,0.0,2.11,0.1,0.0,59.86,49.09,97.9,60.0,24,8,Increase HVAC setpoint,0,23,5,2025,4,21,2,0
B1,5,Zone-2,Room-137,Weekday,Spring,24.04,29.78,57.0,670,17,ON,Cooling,24,60,7.73,0.0,3.65,0.1,0.0,64.27,52.7,98.4,65.93,24,8,Increase HVAC setpoint,1,23,5,2025,4,21,2,0
B1,2,Zone-1,Room-102,Weekday,Spring,24.12,28.03,51.4,684,16,ON,Cooling,24,60,7.46,0.0,2.48,0.1,0.0,59.14,48.49,99.1,57.78,24,8,Maintain settings,2,23,5,2025,4,21,2,0
B1,4,Zone-7,Room-149,Weekday,Spring,24.21,26.19,63.1,579,9,ON,Cooling,24,60,6.78,0.0,2.4,0.1,0.0,51.91,42.57,96.3,51.23,25,12,Increase HVAC setpoint,3,23,5,2025,4,21,2,0
B1,5,Zone-8,Room-147,Weekday,Spring,23.38,23.71,60.1,432,2,ON,Ventilation,24,60,5.63,0.0,2.35,0.1,0.0,41.58,34.1,94.9,42.85,25,12,Shift non-critical loads,4,23,5,2025,4,21,2,0
B1,4,Zone-7,Room-120,Weekday,Spring,22.94,23.72,57.9,429,0,OFF,Ventilation,28,10,4.83,0.0,1.54,0.1,0.0,37.93,31.1,93.1,36.77,25,8,Reduce ventilation,5,23,5,2025,4,21,2,0
B1,4,Zone-2,Room-121,Weekday,Spring,23.04,20.77,53.5,462,2,ON,Ventilation,24,60,5.47,0.0,2.58,0.1,0.0,38.23,31.35,94.5,37.87,25,12,Increase ventilation,6,23,5,2025,4,21,2,0
B1,2,Zone-1,Room-147,Weekday,Spring,23.14,20.05,44.6,470,3,ON,Ventilation,24,60,5.71,207.1,3.75,0.1,0.52,40.39,33.12,94.6,42.26,25,12,Increase ventilation,7,23,5,2025,4,21,2,0
B1,2,Zone-6,Room-137,Weekday,Spring,24.53,20.88,51.2,1116,42,ON,Ventilation,24,90,12.52,400.0,4.29,0.1,1.0,75.29,61.74,82.7,75.05,24,8,Reduce ventilation,8,23,5,2025,4,21,2,0
B1,4,Zone-5,Room-118,Weekday,Spring,24.15,20.82,51.3,1033,37,ON,Ventilation,24,90,11.53,565.7,3.33,0.15,1.41,70.54,57.84,88.4,72.52,24,8,Increase ventilation,9,23,5,2025,4,21,2,0
B1,5,Zone-8,Room-129,Weekday,Spring,25.05,22.35,49.7,1061,41,ON,Ventilation,24,90,12.76,692.8,2.21,0.15,1.73,74.09,60.75,82.8,73.99,24,8,Increase ventilation,10,23,5,2025,4,21,2,0
B1,2,Zone-4,Room-135,Weekday,Spring,25.12,22.06,64.0,1254,52,ON,Ventilation,24,90,13.97,772.7,3.33,0.15,1.93,84.62,69.39,71.0,84.16,24,8,Decrease HVAC setpoint,11,23,5,2025,4,21,2,0
B1,1,Zone-3,Room-142,Weekday,Spring,24.46,24.01,58.2,1141,44,ON,Ventilation,24,90,12.45,800.0,3.74,0.15,2.0,80.09,65.67,80.5,79.14,24,8,Dim lighting,12,23,5,2025,4,21,2,0
B1,3,Zone-5,Room-123,Weekday,Spring,24.56,26.49,47.5,999,36,ON,Cooling,24,90,11.91,772.7,2.7,0.15,1.93,76.4,62.65,87.6,77.07,24,8,Shift non-critical loads,13,23,5,2025,4,21,2,0
B1,1,Zone-5,Room-110,Weekday,Spring,25.04,26.92,60.4,1120,44,ON,Cooling,24,90,13.36,692.8,2.63,0.15,1.73,84.81,69.54,78.2,83.67,24,8,Dim lighting,14,23,5,2025,4,21,2,0
B1,5,Zone-3,Room-130,Weekday,Spring,23.95,30.55,58.6,1014,36,ON,Cooling,24,90,11.5,565.7,4.18,0.15,1.41,82.23,67.43,88.3,80.89,24,8,Shift non-critical loads,15,23,5,2025,4,21,2,0
B1,3,Zone-1,Room-105,Weekday,Spring,24.8,30.85,66.0,1009,37,ON,Cooling,24,90,11.68,400.0,2.88,0.15,1.0,82.62,67.75,83.3,81.18,24,8,Reduce ventilation,16,23,5,2025,4,21,2,0
B1,1,Zone-8,Room-134,Weekday,Spring,24.7,32.38,51.0,1171,47,ON,Cooling,24,90,13.73,207.1,2.84,0.15,0.52,95.62,78.41,79.4,96.12,24,8,Decrease HVAC setpoint,17,23,5,2025,4,21,2,0
B1,4,Zone-5,Room-105,Weekday,Spring,24.21,33.25,63.4,629,12,ON,Cooling,24,60,6.97,0.0,4.52,0.18,0.0,64.37,52.78,96.3,63.75,24,8,Increase HVAC setpoint,18,23,5,2025,4,21,2,0
B1,4,Zone-4,Room-108,Weekday,Spring,23.81,35.37,43.8,512,6,ON,Cooling,24,60,5.65,0.0,2.32,0.18,0.0,57.55,47.19,97.8,57.54,25,12,Decrease HVAC setpoint,19,23,5,2025,4,21,2,0
B1,2,Zone-4,Room-104,Weekday,Spring,24.25,34.89,62.3,559,9,ON,Cooling,24,60,6.31,0.0,3.98,0.18,0.0,62.39,51.16,96.3,62.42,25,12,Maintain settings,20,23,5,2025,4,21,2,0
B1,4,Zone-6,Room-122,Weekday,Spring,24.34,33.58,55.8,607,11,ON,Cooling,24,60,7.2,0.0,3.34,0.18,0.0,61.62,50.53,97.1,62.71,24,8,Shift non-critical loads,21,23,5,2025,4,21,2,0
B1,1,Zone-8,Room-142,Weekday,Spring,23.96,34.32,49.2,407,0,ON,Cooling,24,10,4.55,0.0,3.94,0.18,0.0,50.94,41.77,99.6,51.34,25,12,Reduce ventilation,22,23,5,2025,4,21,2,0
B1,2,Zone-2,Room-127,Weekday,Spring,23.55,33.72,55.9,438,0,ON,Cooling,24,10,5.24,0.0,3.72,0.1,0.0,52.5,43.05,96.6,52.67,25,12,Decrease HVAC setpoint,23,23,5,2025,4,21,2,0
B1,1,Zone-7,Room-109,Weekend,Spring,23.86,31.26,59.9,425,1,ON,Cooling,24,60,5.37,0.0,3.17,0.1,0.0,48.28,39.59,97.3,47.49,25,12,Maintain settings,0,24,5,2025,5,21,2,1
B1,5,Zone-2,Room-145,Weekend,Spring,23.35,30.24,53.3,424,0,ON,Cooling,24,10,5.45,0.0,2.85,0.1,0.0,45.54,37.34,96.1,46.73,25,12,Maintain settings,1,24,5,2025,5,21,2,1
B1,2,Zone-2,Room-146,Weekend,Spring,23.35,29.01,57.8,486,3,ON,Cooling,24,60,5.81,0.0,3.0,0.1,0.0,50.61,41.5,95.2,50.72,25,12,Increase HVAC setpoint,2,24,5,2025,5,21,2,1
B1,4,Zone-1,Room-146,Weekend,Spring,23.0,25.19,63.0,418,1,ON,Cooling,24,60,5.16,0.0,1.7,0.1,0.0,41.03,33.64,92.4,42.39,25,12,Increase HVAC setpoint,3,24,5,2025,5,21,2,1
B1,5,Zone-8,Room-107,Weekend,Spring,23.39,24.93,66.9,508,4,ON,Ventilation,24,60,5.62,0.0,3.01,0.1,0.0,45.96,37.69,93.6,45.32,25,12,Shift non-critical loads,4,24,5,2025,5,21,2,1
B1,3,Zone-3,Room-147,Weekend,Spring,23.05,22.56,61.9,532,6,ON,Ventilation,24,60,6.18,0.0,4.0,0.1,0.0,43.58,35.74,92.9,42.63,25,12,Reduce ventilation,5,24,5,2025,5,21,2,1
B1,4,Zone-1,Room-112,Weekend,Spring,24.25,20.81,43.7,591,11,ON,Ventilation,24,60,7.19,0.0,3.12,0.1,0.0,47.49,38.94,97.5,47.73,24,8,Decrease HVAC setpoint,6,24,5,2025,5,21,2,1
B1,1,Zone-8,Room-111,Weekend,Spring,23.54,22.32,65.4,426,1,ON,Ventilation,24,60,5.63,207.1,2.75,0.1,0.52,38.83,31.84,94.6,39.99,25,12,Increase ventilation,7,24,5,2025,5,21,2,1
B1,5,Zone-7,Room-145,Weekend,Spring,23.21,21.97,49.1,585,11,ON,Ventilation,24,60,6.84,400.0,2.78,0.1,1.0,48.02,39.38,95.9,47.56,24,8,Increase HVAC setpoint,8,24,5,2025,5,21,2,1
B1,1,Zone-1,Room-115,Weekend,Spring,23.73,20.74,58.3,498,4,ON,Ventilation,24,60,5.96,565.7,4.93,0.15,1.41,39.37,32.28,97.0,39.67,25,12,Increase HVAC setpoint,9,24,5,2025,5,21,2,1
B1,2,Zone-1,Room-141,Weekend,Spring,23.88,22.96,44.6,427,1,ON,Ventilation,24,60,4.8,692.8,4.6,0.15,1.73,39.29,32.22,98.3,40.45,25,12,Dim lighting,10,24,5,2025,5,21,2,1
B1,5,Zone-4,Room-115,Weekend,Spring,23.57,22.93,56.2,447,3,ON,Ventilation,24,60,5.59,772.7,3.3,0.15,1.93,38.15,31.28,96.6,38.09,25,12,Decrease HVAC setpoint,11,24,5,2025,5,21,2,1
B1,1,Zone-8,Room-135,Weekend,Spring,23.64,23.63,51.8,418,1,ON,Ventilation,24,60,4.76,800.0,1.73,0.15,2.0,38.74,31.77,97.8,37.66,25,12,Decrease HVAC setpoint,12,24,5,2025,5,21,2,1
B1,3,Zone-3,Room-130,Weekend,Spring,23.33,25.74,57.0,527,6,ON,Cooling,24,60,6.42,772.7,3.03,0.15,1.93,45.41,37.24,95.2,45.02,25,12,Shift non-critical loads,13,24,5,2025,5,21,2,1
B1,2,Zone-2,Room-143,Weekend,Spring,23.45,27.81,43.7,444,0,OFF,Cooling,28,10,5.08,692.8,3.46,0.15,1.73,40.98,33.6,96.0,41.38,25,8,Shift non-critical loads,14,24,5,2025,5,21,2,1
B1,3,Zone-6,Room-112,Weekend,Spring,23.17,30.0,67.0,443,3,ON,Cooling,24,60,5.32,565.7,3.51,0.15,1.41,47.69,39.11,92.4,49.2,25,12,Maintain settings,15,24,5,2025,5,21,2,1
B1,4,Zone-3,Room-104,Weekend,Spring,23.3,31.95,64.8,485,3,ON,Cooling,24,60,5.51,400.0,0.69,0.15,1.0,52.86,43.35,93.6,50.98,25,12,Dim lighting,16,24,5,2025,5,21,2,1
B1,5,Zone-1,Room-104,Weekend,Spring,23.71,33.14,44.2,521,7,ON,Cooling,24,60,6.25,207.1,1.25,0.15,0.52,58.09,47.63,97.4,59.51,25,12,Maintain settings,17,24,5,2025,5,21,2,1
B1,5,Zone-4,Room-135,Weekend,Spring,23.79,33.41,56.5,521,7,ON,Cooling,24,60,6.32,0.0,3.31,0.18,0.0,59.17,48.52,97.6,59.95,25,12,Increase ventilation,18,24,5,2025,5,21,2,1
B1,3,Zone-3,Room-101,Weekend,Spring,23.24,34.14,63.0,399,0,ON,Cooling,24,10,5.18,0.0,1.8,0.18,0.0,51.51,42.24,93.6,53.21,25,12,Dim lighting,19,24,5,2025,5,21,2,1
B1,1,Zone-6,Room-143,Weekend,Spring,23.98,34.04,61.8,456,2,ON,Cooling,24,60,4.92,0.0,3.08,0.18,0.0,55.34,45.38,97.5,56.95,25,12,Dim lighting,20,24,5,2025,5,21,2,1
B1,4,Zone-6,Room-104,Weekend,Spring,24.15,35.2,56.3,558,8,ON,Cooling,24,60,6.51,0.0,1.81,0.18,0.0,59.85,49.08,98.0,59.87,25,12,Reduce ventilation,21,24,5,2025,5,21,2,1
B1,3,Zone-2,Room-102,Weekend,Spring,23.07,35.24,48.7,472,4,ON,Cooling,24,60,5.99,0.0,4.22,0.18,0.0,58.62,48.07,95.1,60.6,25,12,Reduce ventilation,22,24,5,2025,5,21,2,1
B1,1,Zone-5,Room-131,Weekend,Spring,23.59,34.07,64.4,585,9,ON,Cooling,24,60,6.49,0.0,2.17,0.1,0.0,59.62,48.89,95.1,61.62,25,12,Decrease HVAC setpoint,23,24,5,2025,5,21,2,1
B1,3,Zone-3,Room-129,Weekend,Spring,24.06,31.08,55.5,502,4,ON,Cooling,24,60,5.96,0.0,3.09,0.1,0.0,53.56,43.92,98.6,51.7,25,12,Maintain settings,0,25,5,2025,6,21,2,1
B1,5,Zone-4,Room-104,Weekend,Spring,23.29,30.7,43.1,470,4,ON,Cooling,24,60,5.62,0.0,4.85,0.1,0.0,50.29,41.24,95.1,49.1,25,12,Dim lighting,1,25,5,2025,6,21,2,1
B1,1,Zone-1,Room-148,Weekend,Spring,23.92,27.84,60.0,443,2,ON,Cooling,24,60,5.08,0.0,0.98,0.1,0.0,45.04,36.93,97.6,43.89,25,12,Maintain settings,2,25,5,2025,6,21,2,1
B1,2,Zone-7,Room-134,Weekend,Spring,23.54,26.16,63.1,525,7,ON,Cooling,24,60,6.51,0.0,3.37,0.1,0.0,48.35,39.65,95.1,49.79,25,12,Shift non-critical loads,3,25,5,2025,6,21,2,1
B1,4,Zone-3,Room-118,Weekend,Spring,23.64,24.42,66.6,485,4,ON,Ventilation,24,60,5.85,0.0,2.39,0.1,0.0,45.06,36.95,94.9,46.32,25,12,Maintain settings,4,25,5,2025,6,21,2,1
B1,2,Zone-4,Room-136,Weekend,Spring,24.19,24.13,61.9,460,4,ON,Ventilation,24,60,5.48,0.0,2.94,0.1,0.0,42.43,34.79,96.6,40.99,25,12,Maintain settings,5,25,5,2025,6,21,2,1
B1,1,Zone-2,Room-110,Weekend,Spring,23.84,21.68,57.2,508,4,ON,Ventilation,24,60,6.17,0.0,4.35,0.1,0.0,42.42,34.78,97.8,42.46,25,12,Dim lighting,6,25,5,2025,6,21,2,1
B1,5,Zone-2,Room-109,Weekend,Spring,24.01,22.44,62.5,479,3,ON,Ventilation,24,60,5.68,207.1,5.36,0.1,0.52,38.82,31.83,97.5,38.58,25,12,Reduce ventilation,7,25,5,2025,6,21,2,1
B1,2,Zone-2,Room-108,Weekend,Spring,23.21,21.44,54.4,536,7,ON,Ventilation,24,60,6.02,400.0,3.45,0.1,1.0,41.61,34.12,95.2,43.26,25,12,Dim lighting,8,25,5,2025,6,21,2,1
B1,3,Zone-4,Room-108,Weekend,Spring,23.26,21.97,55.5,492,4,ON,Ventilation,24,60,5.93,565.7,3.41,0.15,1.41,39.45,32.35,95.2,38.32,25,12,Reduce ventilation,9,25,5,2025,6,21,2,1
B1,4,Zone-3,Room-127,Weekend,Spring,23.81,22.53,51.4,454,2,ON,Ventilation,24,60,5.67,692.8,4.17,0.15,1.73,39.72,32.57,98.8,40.52,25,12,Increase HVAC setpoint,10,25,5,2025,6,21,2,1
B1,5,Zone-1,Room-135,Weekend,Spring,23.83,23.55,65.8,524,8,ON,Ventilation,24,60,6.54,772.7,2.29,0.15,1.93,47.15,38.66,96.0,47.14,25,12,Increase ventilation,11,25,5,2025,6,21,2,1
B1,5,Zone-2,Room-132,Weekend,Spring,23.79,25.08,50.8,444,0,OFF,Cooling,28,10,5.03,800.0,2.28,0.15,2.0,39.16,32.11,98.8,38.99,25,8,Maintain settings,12,25,5,2025,6,21,2,1
B1,4,Zone-1,Room-120,Weekend,Spring,23.94,25.19,57.3,534,8,ON,Cooling,24,60,6.86,772.7,2.55,0.15,1.93,47.01,38.55,98.3,46.88,25,12,Maintain settings,13,25,5,2025,6,21,2,1
B1,2,Zone-8,Room-104,Weekend,Spring,24.24,27.27,53.4,560,10,ON,Cooling,24,60,6.93,692.8,3.7,0.15,1.73,50.46,41.38,98.1,51.84,24,8,Decrease HVAC setpoint,14,25,5,2025,6,21,2,1
B1,5,Zone-7,Room-130,Weekend,Spring,23.0,29.18,47.9,407,0,ON,Cooling,24,10,5.11,565.7,2.83,0.15,1.41,42.45,34.81,94.6,41.01,25,12,Dim lighting,15,25,5,2025,6,21,2,1
B1,2,Zone-8,Room-145,Weekend,Spring,23.91,32.53,45.2,508,4,ON,Cooling,24,60,5.47,400.0,3.69,0.15,1.0,54.49,44.68,98.6,55.0,25,12,Reduce ventilation,16,25,5,2025,6,21,2,1
B1,1,Zone-1,Room-129,Weekend,Spring,23.58,33.78,46.8,455,1,ON,Cooling,24,60,5.29,207.1,2.93,0.15,0.52,51.71,42.4,97.3,53.59,25,12,Maintain settings,17,25,5,2025,6,21,2,1
B1,5,Zone-6,Room-109,Weekend,Spring,23.54,34.92,61.9,518,7,ON,Cooling,24,60,6.58,0.0,4.44,0.18,0.0,59.24,48.58,95.3,59.04,25,12,Dim lighting,18,25,5,2025,6,21,2,1
B1,2,Zone-2,Room-135,Weekend,Spring,24.11,34.11,46.4,461,3,ON,Cooling,24,60,5.54,0.0,2.83,0.18,0.0,54.63,44.8,98.7,55.63,25,12,Increase ventilation,19,25,5,2025,6,21,2,1
B1,2,Zone-3,Room-107,Weekend,Spring,23.92,36.17,65.3,537,7,ON,Cooling,24,60,6.04,0.0,2.7,0.18,0.0,59.84,49.07,96.6,59.25,25,12,Shift non-critical loads,20,25,5,2025,6,21,2,1
B1,2,Zone-4,Room-103,Weekend,Spring,23.16,35.88,63.6,438,0,ON,Cooling,24,10,5.24,0.0,4.35,0.18,0.0,52.7,43.21,93.1,54.06,25,12,Increase ventilation,21,25,5,2025,6,21,2,1
B1,1,Zone-8,Room-109,Weekend,Spring,24.14,35.01,54.4,548,9,ON,Cooling,24,60,6.7,0.0,0.8,0.18,0.0,63.93,52.42,98.4,63.19,25,12,Dim lighting,22,25,5,2025,6,21,2,1
B1,2,Zone-4,Room-117,Weekend,Spring,23.22,33.28,47.7,456,3,ON,Cooling,24,60,5.25,0.0,1.97,0.1,0.0,52.87,43.35,95.6,54.75,25,12,Increase ventilation,23,25,5,2025,6,21,2,1
B1,3,Zone-1,Room-146,Weekday,Spring,23.87,31.64,43.6,684,16,ON,Cooling,24,60,8.19,0.0,3.63,0.1,0.0,65.35,53.59,98.0,65.59,24,8,Increase ventilation,0,26,5,2025,0,22,2,0
B1,5,Zone-3,Room-133,Weekday,Spring,23.05,29.49,53.1,407,0,ON,Cooling,24,10,4.97,0.0,2.68,0.1,0.0,46.72,38.31,94.7,44.8,25,12,Decrease HVAC setpoint,1,26,5,2025,0,22,2,0
B1,5,Zone-6,Room-106,Weekday,Spring,23.95,28.56,48.1,592,10,ON,Cooling,24,60,6.9,0.0,1.86,0.1,0.0,53.44,43.82,99.4,54.25,24,8,Increase HVAC setpoint,2,26,5,2025,0,22,2,0
B1,2,Zone-1,Room-107,Weekday,Spring,23.19,25.17,59.1,579,11,ON,Cooling,24,60,6.8,0.0,3.84,0.1,0.0,50.16,41.13,94.1,50.71,24,8,Shift non-critical loads,3,26,5,2025,0,22,2,0
B1,1,Zone-2,Room-122,Weekday,Spring,23.02,25.57,59.0,426,0,OFF,Cooling,28,10,4.87,0.0,3.56,0.1,0.0,41.54,34.06,93.3,43.05,25,8,Decrease HVAC setpoint,4,26,5,2025,0,22,2,0
B1,5,Zone-5,Room-105,Weekday,Spring,23.77,22.91,62.8,534,6,ON,Ventilation,24,60,5.72,0.0,3.35,0.1,0.0,42.41,34.78,96.3,42.2,25,12,Dim lighting,5,26,5,2025,0,22,2,0
B1,5,Zone-5,Room-138,Weekday,Spring,24.06,22.71,58.8,557,8,ON,Ventilation,24,60,5.98,0.0,1.9,0.1,0.0,43.87,35.97,97.9,44.01,25,12,Increase HVAC setpoint,6,26,5,2025,0,22,2,0
B1,1,Zone-3,Room-109,Weekday,Spring,23.46,22.41,51.2,420,0,OFF,Ventilation,28,10,4.58,207.1,2.06,0.1,0.52,33.37,27.36,97.1,32.95,25,8,Dim lighting,7,26,5,2025,0,22,2,0
B1,3,Zone-8,Room-124,Weekday,Spring,24.09,21.46,49.0,892,29,ON,Ventilation,24,90,10.19,400.0,3.08,0.1,1.0,64.59,52.96,95.2,64.04,24,8,Decrease HVAC setpoint,8,26,5,2025,0,22,2,0
B1,5,Zone-5,Room-132,Weekday,Spring,24.6,21.8,46.5,1145,44,ON,Ventilation,24,90,12.76,565.7,1.8,0.15,1.41,79.46,65.16,80.6,80.85,24,8,Reduce ventilation,9,26,5,2025,0,22,2,0
B1,5,Zone-4,Room-119,Weekday,Spring,25.07,21.74,50.1,1136,46,ON,Ventilation,24,90,13.61,692.8,3.37,0.15,1.73,80.16,65.73,79.3,79.29,24,8,Maintain settings,10,26,5,2025,0,22,2,0
B1,3,Zone-2,Room-104,Weekday,Spring,25.15,22.8,52.3,1134,45,ON,Ventilation,24,90,13.49,772.7,2.83,0.15,1.93,78.13,64.07,78.6,79.81,24,8,Reduce ventilation,11,26,5,2025,0,22,2,0
B1,1,Zone-1,Room-113,Weekday,Spring,24.44,24.36,63.6,1146,45,ON,Ventilation,24,90,12.77,800.0,3.36,0.15,2.0,80.55,66.05,79.3,79.92,24,8,Increase HVAC setpoint,12,26,5,2025,0,22,2,0
B1,5,Zone-1,Room-142,Weekday,Spring,24.57,26.92,56.6,1170,48,ON,Cooling,24,90,13.28,772.7,3.62,0.15,1.93,87.41,71.68,79.0,86.92,24,8,Reduce ventilation,13,26,5,2025,0,22,2,0
B1,4,Zone-7,Room-128,Weekday,Spring,24.18,28.71,45.9,1149,47,ON,Cooling,24,90,13.95,692.8,2.4,0.15,1.73,87.9,72.08,82.4,87.47,24,8,Decrease HVAC setpoint,14,26,5,2025,0,22,2,0
B1,3,Zone-3,Room-137,Weekday,Spring,24.03,29.86,66.0,842,27,ON,Cooling,24,90,9.75,565.7,3.24,0.15,1.41,73.35,60.15,94.7,74.62,24,8,Increase HVAC setpoint,15,26,5,2025,0,22,2,0
